"sample.date","sample.loc","LDL","N1","N2","Phi6","N501Y","del.69-70","T478","L452R","K417N","N679K","Q954H","R408S","A67V;del69-70","NP151","F490S","N-E136D","pH","turbidity","temperature","sample.type","sample.vol","occupancy","quar.new","quar.cont","iso.new","iso.cont","iso.cont.pre","iso.cont.post","iso.new.roll","cases","enrolled","negative","rejected","positive","pos.roll","vax.percent","volume","wildtype"
2021-03-22,"MC",912,47120,35568,NA,2391,2412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.46,195,11.3,"C",8.5,317,0,0,0,3,3,3,2,NA,NA,0,0,0,0,NA,18730.1587301642,47120
2021-03-22,"PL",720,9440,7520,NA,360,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,149,14.2,"C",5,446,0,3,0,1,9,1,1,NA,3,1,0,0,0,NA,NA,9440
2021-03-22,"UN",720,1712,2144,NA,832,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,194,14.8,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2144
2021-03-22,"WO",504,3237,2800,NA,762,1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,105,10.8,"C",3,277,0,1,0,2,0,2,1,NA,NA,0,0,0,0,NA,NA,3237
2021-03-23,"PU",624,624,818,NA,312,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.94,192,22.6,"G",1,383,0,4,0,0,1,0,0,NA,1,1,0,0,0,NA,22719.2287692782,818
2021-03-24,"HL",792,1355,1460,NA,792,1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29,65.4,9,"C",8,424,0,0,1,3,4,3,2,NA,NA,0,0,0,0,NA,NA,1460
2021-03-24,"HO",1008,24192,28224,NA,16800,18368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.76,10.91,8.4,"C",10,363,0,1,0,1,2,1,1,NA,NA,0,0,0,0,NA,NA,28224
2021-03-24,"MC",1104,6624,8832,NA,552,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55,125,9.3,"C",9,317,0,0,0,1,3,1,1,NA,NA,0,0,0,0,NA,14111.7907148153,8832
2021-03-24,"PL",648,4795,4320,NA,907,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31,129,10.9,"C",3.5,446,0,3,0,2,9,2,2,NA,NA,0,0,0,0,NA,NA,4795
2021-03-24,"PU",648,2462,1454,NA,324,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.51,110,9.4,"C",9,383,0,4,0,0,2,0,0,NA,NA,0,0,0,0,NA,22685.9085250665,2462
2021-03-24,"UN",816,1469,1995,NA,1124,961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,167,16.1,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995
2021-03-24,"WO",504,8736,10976,NA,5488,6608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91,27.4,9.1,"C",10,277,0,1,0,1,1,1,1,NA,NA,0,0,0,0,NA,NA,10976
2021-03-29,"HL",1104,1104,1374,NA,552,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.38,50.8,7.9,"C",8.5,424,0,1,0,1,6,1,1,NA,NA,0,0,0,0,NA,NA,1374
2021-03-29,"HO",720,9760,10080,NA,1536,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,12.77,9.6,"C",10,363,0,1,0,1,2,1,1,NA,NA,0,0,0,0,NA,NA,10080
2021-03-29,"MC",960,1920,1280,NA,960,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,112,8.1,"C",9,317,0,2,0,1,1,1,1,NA,NA,0,0,0,0,NA,14273.0938416421,1920
2021-03-29,"PL",1152,2534,1152,NA,1152,1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,349,8.1,"C",0.2,445,0,1,1,3,10,3,3,NA,3,1,0,0,0,NA,NA,2534
2021-03-29,"PU",816,5984,3508,NA,408,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.72,115,9.1,"C",9.5,382,0,2,0,0,9,0,0,NA,NA,0,0,0,1,NA,21471.0172883738,5984
2021-03-29,"UN",696,1067,2073,NA,348,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.04,103,13.6,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2073
2021-03-29,"WO",984,984,984,NA,492,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,198,14.3,"G",1,277,0,1,0,0,2,0,0,NA,1,1,0,0,0,NA,NA,984
2021-03-31,"HL",840,1325,1755,NA,840,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,81,7.1,"C",7,424,0,1,0,1,6,1,0,NA,NA,0,0,0,0,NA,NA,1755
2021-03-31,"HO",1080,37200,39840,NA,6960,8880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.65,16.67,7.6,"C",10,363,0,0,0,1,5,1,1,NA,NA,0,0,0,0,NA,NA,39840
2021-03-31,"MC",936,936,936,NA,468,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,101,8.2,"C",9,317,0,2,0,1,3,1,1,NA,NA,0,0,0,0,NA,17978.1167108864,936
2021-03-31,"PL",840,11200,12320,NA,420,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,150,9,"C",1.5,445,0,3,0,2,7,2,2,NA,3,1,0,0,0,NA,NA,12320
2021-03-31,"PU",720,720,720,NA,360,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,143,7.8,"C",9,382,0,2,0,0,11,0,0,NA,NA,0,0,0,1,NA,21865.8623724896,720
2021-03-31,"UN",696,4640,5568,NA,974,1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12,86.9,13.8,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5568
2021-03-31,"WO",888,1618,2092,NA,1224,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,107,7,"C",3,277,0,0,0,0,3,0,0,NA,NA,0,0,0,0,NA,NA,2092
2021-04-05,"HL",648,790560,835200,NA,119808,141552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.31,65,8.9,"C",8.5,424,0,1,0,2,3,2,2,NA,NA,0,0,0,0,NA,NA,835200
2021-04-05,"HO",1488,1488,1488,NA,744,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,34.1,9.8,"C",9,362,0,0,0,0,7,0,0,NA,NA,0,0,0,0,NA,NA,1488
2021-04-05,"MC",1488,1488,1488,NA,1488,1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36,175,7.9,"C",8.5,317,0,2,0,2,3,2,1,NA,NA,0,0,0,0,NA,16242.6221112609,1488
2021-04-05,"PL",768,3226,3721,NA,973,1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77,161,11.9,"C",9,440,0,4,0,4,3,4,2,NA,3,1,0,0,0,NA,NA,3721
2021-04-05,"PU",720,3408,3536,NA,720,912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,203,9.7,"C",9,382,0,2,0,4,7,4,4,NA,NA,0,0,0,0,NA,23009.2253449652,3536
2021-04-05,"UN",1104,1104,1104,NA,1276,1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39,81.9,11.6,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104
2021-04-05,"WO",912,912,912,NA,912,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,62.7,9.1,"C",5,277,0,0,0,1,3,1,1,NA,NA,0,0,0,0,NA,NA,912
2021-04-07,"HL",648,2491,2707,NA,850,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22,31.7,21.9,"C",9,424,1,1,0,3,6,3,3,NA,NA,0,0,0,0,NA,NA,2707
2021-04-07,"HO",888,888,888,NA,888,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92,12.76,7.7,"C",NA,362,0,1,1,1,15,1,1,NA,NA,0,0,0,0,NA,NA,888
2021-04-07,"MC",1080,1440,1848,NA,1320,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,335,21.9,NA,NA,317,0,2,2,3,3,3,3,NA,NA,0,0,0,0,NA,15615.4069767445,1848
2021-04-07,"PL",744,44640,31744,NA,11077,10747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,147,12.1,"C",0.1,440,0,3,0,3,5,3,3,NA,3,1,0,0,0,NA,NA,44640
2021-04-07,"PU",648,648,648,NA,324,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,121,11.7,"C",9,382,0,2,1,5,11,5,5,NA,NA,0,0,0,0,NA,22424.4196111523,648
2021-04-07,"UN",576,4032,3840,NA,1626,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,108,17.1,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4032
2021-04-07,"WO",720,3136,1840,NA,1104,1360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.37,99,10.1,"C",9,277,0,0,0,2,3,2,2,NA,NA,0,0,0,0,NA,NA,3136
2021-04-12,"HL",600,1027,747,NA,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.98,35.5,17.7,"G",1,424,0,0,0,4,6,4,3,NA,NA,0,0,0,0,NA,NA,1027
2021-04-12,"HO",792,73040,85008,NA,20768,24112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.99,33.7,8.9,"C",8.5,362,0,1,1,4,16,4,5,NA,NA,0,0,0,0,NA,NA,85008
2021-04-12,"MC",1008,5286,4614,NA,1814,2397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.59,131,10.3,"C",9,317,0,1,0,2,1,2,2,NA,NA,0,0,0,0,NA,9365.32348541915,5286
2021-04-12,"PL",840,840,952,NA,420,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,101,20,"G",1,440,0,0,0,4,5,4,4,NA,3,1,0,0,0,NA,NA,952
2021-04-12,"PU",792,792,792,NA,396,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,131,9.3,"C",9,382,1,2,1,6,6,6,2,NA,NA,0,0,0,0,NA,NA,792
2021-04-12,"UN",912,4276,3405,NA,1419,2574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,119,17.2,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4276
2021-04-12,"WO",816,7616,7616,NA,1505,1777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,83.1,8.1,"C",4,277,0,0,0,2,4,2,2,NA,NA,0,0,0,0,NA,NA,7616
2021-04-14,"HL",936,9360,10192,NA,1186,1539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,114,7.5,"C",9,424,0,1,1,4,7,4,3,NA,NA,0,0,0,0,NA,NA,10192
2021-04-14,"HO",480,1984,1771,NA,480,768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,7.67,7.3,"C",10,362,1,2,3,7,16,7,7,NA,NA,0,0,0,0,NA,NA,1984
2021-04-14,"MC",432,20832,21600,NA,6432,9888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53,82.9,9.3,"C",9,317,0,0,0,2,0,2,0,NA,NA,0,0,0,0,NA,7646.14497630298,21600
2021-04-14,"PL",672,10304,7317,NA,956,1299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58,207,11.2,"C",2,440,1,1,2,5,6,5,5,NA,3,1,0,0,0,NA,NA,10304
2021-04-14,"PU",624,28133,24933,NA,2133,3933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.64,109,8.7,"C",9,382,0,2,4,7,5,7,5,NA,NA,0,0,0,0,NA,NA,28133
2021-04-14,"UN",480,1621,1280,NA,587,683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08,95.6,16.5,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621
2021-04-14,"WO",408,1550,1714,NA,644,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,45.3,8.1,"C",7,277,1,3,0,0,5,0,1,NA,NA,0,0,0,0,NA,NA,1714
2021-04-19,"HL",624,84864,86667,NA,624,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.57,42.6,9.5,"C",8,424,1,3,0,5,1,5,3,NA,NA,0,0,0,0,NA,NA,86667
2021-04-19,"HO",888,59989,70251,NA,40453,50123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.04,15.11,8.3,"C",10,362,0,1,2,13,7,13,11,NA,NA,0,0,0,0,NA,NA,70251
2021-04-19,"MC",1176,1176,1176,NA,1176,1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,60.7,13.7,"G",1,316,0,0,0,1,0,1,0,NA,NA,0,0,0,0,NA,7646.14497630298,1176
2021-04-19,"PL",720,11200,12480,NA,1936,4176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55,150,13.3,"C",10,439,1,3,0,4,1,4,4,NA,3,1,0,0,0,NA,NA,12480
2021-04-19,"PU",576,678,576,NA,288,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,144,10.6,"C",8,381,0,1,0,5,0,5,4,NA,NA,0,0,0,1,NA,NA,678
2021-04-19,"UN",624,818,1373,NA,804,888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12,138,16.9,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373
2021-04-19,"WO",552,6501,5765,NA,2073,1484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.14,96.2,9.2,"C",5,277,6,9,1,2,4,2,2,NA,NA,0,0,0,0,NA,NA,6501
2021-04-21,"HL",792,7216,7568,NA,2270,1637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.32,147,8.8,"C",5.5,424,0,3,0,5,4,5,2,NA,NA,0,0,0,0,NA,NA,7568
2021-04-21,"HO",552,2331,1705,NA,785,1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08,39.4,8.2,"C",10,362,0,1,0,13,5,13,8,NA,NA,0,0,0,0,NA,NA,2331
2021-04-21,"MC",960,960,960,NA,480,960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62,141,9.2,"C",8.5,316,0,0,0,0,1,0,0,NA,NA,0,0,0,0,NA,7646.14497631788,960
2021-04-21,"PL",576,2906,2739,NA,640,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29,152,8.2,"C",1,439,0,3,1,5,1,5,3,NA,3,0,0,1,1,NA,NA,2906
2021-04-21,"PU",600,2387,2533,NA,1173,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54,180,9.2,"C",4,381,0,1,0,5,0,5,0,NA,NA,0,0,0,1,NA,NA,2533
2021-04-21,"UN",552,2245,1656,NA,1300,859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,143,13.3,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245
2021-04-21,"WO",384,49493,43605,NA,13824,16896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,74.6,8.4,"C",9,277,0,9,0,2,3,2,2,NA,NA,0,0,0,0,NA,NA,49493
2021-04-26,"HL",1032,4197,3096,NA,1858,2156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,93.7,18.8,"G",1,424,0,2,0,1,3,1,0,NA,NA,0,0,0,0,NA,NA,4197
2021-04-26,"HO",888,5328,4302,NA,1441,2467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,68.7,8,"C",5,362,0,2,1,10,2,10,3,NA,NA,0,0,0,0,NA,NA,5328
2021-04-26,"MC",1272,1272,1272,NA,636,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56,128,10.3,"C",9,316,0,0,0,0,2,0,0,NA,NA,0,0,0,0,NA,7646.14497631788,1272
2021-04-26,"PL",936,1186,1581,NA,468,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,654,11.5,"C",4,439,0,2,0,3,1,3,1,NA,3,2,0,0,1,NA,NA,1581
2021-04-26,"PU",720,720,720,NA,360,848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54,116,9.5,"C",8.5,381,0,1,0,1,0,1,0,NA,NA,0,0,0,0,NA,NA,720
2021-04-26,"UN",648,1570,1584,NA,1210,1253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,212,14.7,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584
2021-04-26,"WO",696,2011,1747,NA,1268,866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.91,98.9,7.4,"C",0.5,277,0,9,1,2,2,2,1,NA,NA,0,0,0,0,NA,NA,2011
2021-04-28,"HL",864,5165,5760,NA,1210,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26,60,NA,"C",8.5,424,0,3,1,1,3,1,1,NA,NA,0,0,0,0,NA,NA,5760
2021-04-28,"HO",1416,1416,1416,NA,708,708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83,32.6,NA,"C",1,362,0,1,0,4,0,4,3,NA,NA,0,0,0,0,NA,NA,1416
2021-04-28,"MC",1512,1747,1747,NA,1512,1512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29,73.3,NA,"C",9,316,0,0,1,1,2,1,1,NA,NA,0,0,0,0,NA,7646.14497631788,1747
2021-04-28,"PL",720,784,720,NA,360,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63,99.2,16.8,"C",9.5,439,0,2,0,1,1,1,0,NA,NA,0,0,0,0,NA,NA,784
2021-04-28,"PU",816,1197,816,NA,408,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53,94.1,11.3,"C",9,381,0,0,0,0,0,0,0,NA,1,1,0,0,0,NA,NA,1197
2021-04-28,"UN",600,2040,1973,NA,773,867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,150,19.5,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040
2021-04-28,"WO",744,1720,1670,NA,926,1290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16,54.3,NA,"G",1,277,0,10,0,2,1,2,1,NA,NA,0,0,0,0,NA,NA,1720
2021-05-03,"HL",696,11909,11909,NA,2985,3635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.55,44,18.4,"G",1,149,0,1,0,2,0,2,2,NA,NA,0,0,0,0,NA,NA,11909
2021-05-03,"HO",984,984,984,NA,492,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.29,61.9,8.8,"C",1.5,0,0,0,0,1,0,1,0,NA,NA,0,0,0,0,NA,NA,984
2021-05-03,"MC",1608,1965,2287,NA,804,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.72,129,9.5,"C",9.5,0,0,0,0,2,0,2,2,NA,NA,0,0,0,0,NA,7646.14497631788,2287
2021-05-03,"PL",576,883,576,NA,288,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.95,101,19.8,"G",1,447,1,1,0,0,1,0,0,NA,3,1,0,0,0,NA,NA,883
2021-05-03,"PU",648,648,950,NA,324,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.48,117,10.3,"C",9.5,160,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,950
2021-05-03,"UN",984,984,1115,NA,492,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.47,113,16.7,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115
2021-05-03,"WO",576,576,576,NA,288,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.58,99.3,22.3,"G",1,52,0,2,0,1,1,1,0,NA,NA,0,0,0,0,NA,NA,576
2021-05-05,"HL",576,2726,1984,NA,288,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43,180,8.1,"C",8,149,0,0,0,1,0,1,1,NA,NA,0,0,0,0,NA,NA,2726
2021-05-05,"MC",1320,17307,19947,NA,660,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85,84.5,8.4,"C",5,0,0,0,0,1,0,1,1,NA,NA,0,0,0,0,NA,7646.14497631788,19947
2021-05-05,"PL",648,648,648,NA,324,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.82,192,9.1,"C",0.5,447,0,0,0,1,0,1,1,NA,NA,0,0,0,0,NA,NA,648
2021-05-05,"PU",672,941,926,NA,336,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39,183,8.8,"C",9,160,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,941
2021-05-05,"UN",552,552,552,NA,276,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,112,15.7,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552
2021-05-05,"WO",720,720,720,NA,360,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,81.9,7.8,"C",4,52,0,2,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,720
2021-05-10,"HL",648,648,648,NA,324,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,186,9.5,"C",9,149,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,648
2021-05-10,"PL",384,683,802,NA,192,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,97.6,10.1,"C",6.5,447,0,0,0,0,0,0,1,NA,3,1,0,0,0,NA,NA,802
2021-05-10,"PU",720,720,720,NA,360,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,102,9.2,"C",10,160,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,720
2021-05-10,"UN",576,576,576,NA,288,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.86,138,16.6,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576
2021-05-12,"HL",888,888,888,NA,444,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,137,9.5,"C",8,149,1,1,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,888
2021-05-12,"PL",672,1240,1195,NA,336,956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.45,100,12.1,"C",10,447,0,0,0,0,0,0,0,NA,3,2,0,0,0,NA,NA,1240
2021-05-12,"PU",696,696,696,NA,348,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.32,239,11,"C",9,388,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,696
2021-05-12,"UN",984,4745,4024,NA,492,1159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.63,187,16.7,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4745
2021-05-17,"HL",744,744,744,NA,372,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.86,126,10.7,"C",8.5,144,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,744
2021-05-17,"PL",1344,2061,2240,NA,672,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.87,223,15.1,"C",2,444,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,2240
2021-05-17,"PU",552,552,552,NA,276,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,281,9.6,"C",9,391,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,552
2021-05-17,"UN",696,696,696,NA,348,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48,227,18.6,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696
2021-05-17,"WO",624,624,624,NA,312,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,115,10.3,"C",3,52,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,624
2021-05-19,"HL",600,600,600,NA,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.09,140,11.2,"C",8.5,144,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,600
2021-05-19,"PL",600,600,600,NA,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,179,13.9,"C",7,444,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,600
2021-05-19,"PU",576,576,576,NA,288,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43,107,12.2,"C",10,391,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,576
2021-05-19,"UN",600,720,600,NA,693,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64,65,9.8,"C",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720
2021-05-19,"WO",672,672,672,NA,336,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,2.1,11.6,"C",10,52,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,672
2021-05-24,"HL",600,600,600,NA,300,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,99.6,16.1,"C",9,151,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,600
2021-05-24,"PL",552,552,552,NA,276,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96,78.7,22.1,"G",1,441,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,552
2021-05-24,"PU",864,4474,2419,NA,432,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,118,11.3,"C",9,385,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,4474
2021-05-24,"UN",552,638,552,NA,276,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51,75,9.7,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638
2021-05-24,"WO",504,504,504,NA,252,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74,3.42,13.9,"C",10,28,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,504
2021-05-26,"HL",456,456,456,NA,228,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.34,81.4,10.1,"C",6,151,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,4711.11111110449,456
2021-05-26,"PL",624,624,624,NA,312,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,104,13.2,"C",5,441,0,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,624
2021-05-26,"PU",504,952,773,NA,252,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54,110,11.2,"C",8,385,0,0,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,952
